log_body_len,Contributors Expertise,n_labels,has_milestone,is_feature_label,title_len,created_dayofweek,created_hour,n_assignees,cat_bug,cat_feature,cat_improvement,comp_ui,comp_backend,comp_api,comp_network,comp_security,comp_database,comp_authentication,comp_performance,n_complexity_words,n_urgency_words,body_has_steps,n_negative_words,assignee_avg_duration,assignee_task_count,assignee_open_tasks,depaseste_sprint,Time_Taken_Days,Created At,Repository
5.968707559985366,9.7,0,0,0,25,2,18,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,76.92198412698413,7,5,1,36.08334490740741,2022-05-11 18:20:18+00:00,lit/lit
6.280395838960195,13.5,2,0,0,70,3,14,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,52.06484182098766,12,3,1,197.48149305555555,2022-05-12 14:31:01+00:00,electron/electron
8.491670234185152,8.9,0,0,0,66,3,18,1,1,0,0,1,0,0,1,1,0,0,0,1,5,1,25,26.288778703703706,25,3,1,223.0566087962963,2022-05-12 18:50:36+00:00,docker/compose
9.033006356693267,8.9,0,0,0,49,3,18,1,1,0,0,0,0,0,1,1,0,0,0,3,1,1,40,26.288778703703706,25,4,1,32.44399305555555,2022-05-12 18:52:54+00:00,docker/compose
8.398184404834035,16.5,2,0,0,62,3,21,1,1,0,0,1,0,1,0,1,0,0,0,1,3,1,19,7.366687436580417,73,2,0,0.5682523148148149,2022-05-12 21:14:09+00:00,hashicorp/terraform
5.579729825986222,2.3,0,0,0,53,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,91.77938271604938,3,0,1,40.72898148148148,2022-05-13 00:28:17+00:00,lit/lit
7.214504414151143,13.0,1,0,0,50,4,1,1,1,0,0,1,0,1,0,0,0,0,0,2,0,1,1,11.877823290866054,133,4,0,10.406006944444444,2022-05-13 01:19:29+00:00,electron/electron
0.0,6.5,0,0,0,39,4,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.264679433221104,33,2,0,5.875949074074074,2022-05-13 23:24:53+00:00,lit/lit
7.477604243197589,5.1,1,0,0,59,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9,9.240111882716048,12,4,0,6.648738425925926,2022-05-14 01:08:25+00:00,vercel/next.js
7.477604243197589,5.1,1,0,0,59,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9,9.240111882716048,12,4,0,6.648738425925926,2022-05-14 01:08:25+00:00,vercel/next.js
7.242082359256962,8.899999999999999,0,0,0,95,5,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,28.992850694444446,10,5,1,143.48989583333332,2022-05-14 06:24:53+00:00,lit/lit
5.924255797414532,2.2,2,1,0,49,5,10,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6.9384375,0,0,1,35.48398148148148,2022-05-14 10:26:11+00:00,SeleniumHQ/selenium
6.882437470997847,9.0,0,0,0,37,5,18,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,3,6.9384375,0,1,1,94.83246527777777,2022-05-14 18:21:06+00:00,docker/compose
7.884199933676039,11.1,4,1,0,41,5,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,16.76996310763889,48,3,0,10.118055555555555,2022-05-14 20:26:47+00:00,SeleniumHQ/selenium
5.641907070938114,10.8,1,0,0,57,6,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13.290914351851852,15,14,0,4.23769675925926,2022-05-15 09:20:21+00:00,hashicorp/terraform
6.089044875446846,16.0,6,0,0,52,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31.840279882154874,66,4,0,1.4405555555555556,2022-05-16 06:12:13+00:00,ansible/ansible
6.089044875446846,16.0,6,0,0,52,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31.840279882154874,66,4,0,1.4405555555555556,2022-05-16 06:12:13+00:00,ansible/ansible
7.280008252884188,16.0,3,0,0,79,0,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,31.840279882154874,66,6,0,1.156574074074074,2022-05-16 12:02:05+00:00,ansible/ansible
7.280008252884188,16.0,3,0,0,79,0,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,31.840279882154874,66,6,0,1.156574074074074,2022-05-16 12:02:05+00:00,ansible/ansible
7.045776576879511,15.8,3,0,0,46,0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,9.41316824202675,72,1,1,211.10914351851852,2022-05-16 17:47:14+00:00,hashicorp/terraform
5.3981627015177525,15.0,2,0,0,44,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.020738698257082,102,2,0,6.881550925925926,2022-05-16 20:47:08+00:00,hashicorp/terraform
7.311886164077165,10.1,3,0,0,72,1,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,30.907717592592586,35,2,1,34.42653935185185,2022-05-17 06:03:10+00:00,redis/redis
8.034955024502159,15.5,3,0,0,85,1,6,1,1,0,0,1,0,0,0,0,0,0,0,4,0,1,10,51.582030555555555,50,0,0,1.450462962962963,2022-05-17 06:14:12+00:00,ansible/ansible
8.034955024502159,15.5,3,0,0,85,1,6,1,1,0,0,1,0,0,0,0,0,0,0,4,0,1,10,51.582030555555555,50,0,0,1.450462962962963,2022-05-17 06:14:12+00:00,ansible/ansible
5.993961427306569,18.0,2,0,0,10,1,7,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4.702786360799001,89,4,0,0.26109953703703703,2022-05-17 07:59:26+00:00,vercel/next.js
5.993961427306569,17.5,2,0,0,10,1,7,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4.702786360799001,89,4,0,0.26109953703703703,2022-05-17 07:59:26+00:00,vercel/next.js
7.38770923908104,13.5,1,0,0,61,1,20,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,40.6478449074074,10,0,0,0.9357175925925926,2022-05-17 20:08:46+00:00,vercel/next.js
7.38770923908104,13.5,1,0,0,61,1,20,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,40.6478449074074,10,0,0,0.9357175925925926,2022-05-17 20:08:46+00:00,vercel/next.js
9.453757028129948,14.3,3,0,0,31,2,9,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,4,27.694760485765617,134,16,0,0.9583912037037037,2022-05-18 09:05:02+00:00,electron/electron
5.594711379601839,12.5,2,0,0,43,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.179552819865314,11,2,0,13.828645833333333,2022-05-18 10:19:32+00:00,electron/electron
6.156978985585555,17.5,2,0,0,10,2,10,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4.60516687016687,91,4,0,1.3983796296296296,2022-05-18 10:55:25+00:00,vercel/next.js
6.156978985585555,18.0,2,0,0,10,2,10,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4.60516687016687,91,4,0,1.3983796296296296,2022-05-18 10:55:25+00:00,vercel/next.js
5.955837369464831,10.2,0,0,0,34,2,12,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0494140625,16,8,0,4.815902777777778,2022-05-18 12:48:47+00:00,docker/compose
9.995747630961425,15.7,6,0,0,138,3,18,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,40,33.90033564814815,26,0,0,6.056516203703704,2022-05-19 18:19:43+00:00,ansible/ansible
9.995747630961425,15.7,6,0,0,138,3,18,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,40,33.90033564814815,26,0,0,6.056516203703704,2022-05-19 18:19:43+00:00,ansible/ansible
5.605802066295998,10.2,0,0,0,41,3,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0494140625,16,9,0,0.36144675925925923,2022-05-19 20:56:06+00:00,docker/compose
6.008813185442595,10.2,0,0,0,70,3,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0494140625,16,10,0,0.4451273148148148,2022-05-19 20:59:01+00:00,docker/compose
5.934894195619588,17.5,2,0,0,10,4,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4.536203703703704,93,4,0,8.950300925925927,2022-05-20 05:03:37+00:00,vercel/next.js
5.934894195619588,18.0,2,0,0,10,4,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4.536203703703704,93,4,0,8.950300925925927,2022-05-20 05:03:37+00:00,vercel/next.js
6.282266746896006,16.5,1,0,0,32,4,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,7.274816691691692,74,2,0,0.24688657407407408,2022-05-20 11:14:22+00:00,hashicorp/terraform
7.893572073504902,8.0,1,0,0,92,4,16,1,1,0,0,0,0,1,0,0,0,0,0,4,0,1,10,11.162414351851853,5,7,1,25.93693287037037,2022-05-20 16:40:03+00:00,vercel/next.js
7.893572073504902,8.0,1,0,0,92,4,16,1,1,0,0,0,0,1,0,0,0,0,0,4,0,1,10,11.162414351851853,5,7,1,25.93693287037037,2022-05-20 16:40:03+00:00,vercel/next.js
7.459914766241105,14.3,5,0,0,117,4,16,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,27.492398982162314,136,15,0,4.497881944444444,2022-05-20 16:41:41+00:00,electron/electron
6.9957661563048505,15.8,1,0,0,53,4,17,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9.41316824202675,72,2,0,0.018171296296296297,2022-05-20 17:58:21+00:00,hashicorp/terraform
8.299783171949787,15.8,3,0,0,56,4,18,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,9.28446965372907,73,2,0,3.2050462962962962,2022-05-20 18:53:18+00:00,hashicorp/terraform
5.634789603169249,6.6000000000000005,0,0,0,48,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.19231392450143,13,1,0,4.1806828703703705,2022-05-21 03:16:24+00:00,redis/redis
5.7430031878094825,13.0,2,0,0,60,5,13,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11.877823290866054,133,5,0,2.79375,2022-05-21 13:20:56+00:00,electron/electron
5.420534999272286,13.0,2,0,0,70,5,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.877823290866054,133,6,0,2.7823611111111113,2022-05-21 13:36:41+00:00,electron/electron
6.049733455231958,13.0,2,0,0,53,5,13,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11.877823290866054,133,7,0,2.0355439814814815,2022-05-21 13:48:39+00:00,electron/electron
6.0473721790462776,10.8,2,0,0,53,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.283118299220272,19,11,1,25.427268518518517,2022-05-23 02:52:56+00:00,hashicorp/terraform
6.212606095751519,6.1,1,0,0,123,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,42.16788242669753,24,0,0,10.09837962962963,2022-05-23 03:15:15+00:00,redis/redis
7.243512974665482,8.0,2,0,0,76,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11.162414351851853,5,9,1,28.27601851851852,2022-05-23 08:11:08+00:00,vercel/next.js
7.243512974665482,8.0,2,0,0,76,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11.162414351851853,5,9,1,28.27601851851852,2022-05-23 08:11:08+00:00,vercel/next.js
8.51699317141357,9.0,2,0,0,92,0,14,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,24,6.9384375,0,2,0,9.858842592592593,2022-05-23 14:07:29+00:00,docker/compose
7.499423290592229,0.5,7,0,0,79,0,14,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,13,6.9384375,0,0,1,27.594108796296297,2022-05-23 14:15:58+00:00,electron/electron
6.135564891081739,16.5,1,0,0,40,0,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7.181110956790124,75,2,0,0.8772337962962963,2022-05-23 17:34:38+00:00,hashicorp/terraform
5.662960480135946,8.1,1,0,0,41,0,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,20.00363649940263,155,1,1,22.932569444444443,2022-05-23 19:04:13+00:00,rails/rails
7.057036981697891,10.2,0,0,0,65,0,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.60509387860082,9,4,0,0.9573958333333333,2022-05-23 22:02:18+00:00,lit/lit
7.8013913202914855,2.1,2,0,0,46,0,22,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5,6.9384375,0,2,0,3.6997569444444443,2022-05-23 22:59:44+00:00,pandas-dev/pandas
4.23410650459726,17.5,2,0,0,10,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.536203703703704,93,6,0,0.022199074074074072,2022-05-24 04:18:28+00:00,vercel/next.js
4.23410650459726,18.0,2,0,0,10,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.536203703703704,93,6,0,0.022199074074074072,2022-05-24 04:18:28+00:00,vercel/next.js
4.736198448394496,18.0,2,0,0,10,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.441172027290448,95,6,0,0.02704861111111111,2022-05-24 05:17:49+00:00,vercel/next.js
4.736198448394496,17.5,2,0,0,10,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.441172027290448,95,6,0,0.02704861111111111,2022-05-24 05:17:49+00:00,vercel/next.js
7.313220387090301,4.0,1,0,0,48,1,12,1,0,0,1,1,0,0,0,0,0,0,0,4,0,0,1,54.481266718106994,9,2,0,6.263622685185185,2022-05-24 12:30:03+00:00,rails/rails
5.91350300563827,10.2,0,0,0,46,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.488557098765432,21,6,0,5.976817129629629,2022-05-24 15:53:09+00:00,docker/compose
5.58724865840025,9.7,0,0,0,45,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.87740162037035,8,5,0,0.0004166666666666667,2022-05-24 16:56:48+00:00,lit/lit
6.089044875446846,9.7,0,0,0,36,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.22440329218105,9,5,1,23.11101851851852,2022-05-24 17:20:40+00:00,lit/lit
6.135564891081739,9.7,0,0,0,30,1,17,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,93.22440329218105,9,6,0,0.001875,2022-05-24 17:45:05+00:00,lit/lit
5.602118820879701,6.0,0,0,0,50,1,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.77938271604938,3,1,1,112.22043981481481,2022-05-24 21:43:09+00:00,lit/lit
6.7580945044277305,7.7,0,0,0,58,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.73462045019157,29,6,0,0.8758564814814814,2022-05-24 22:53:25+00:00,lit/lit
4.74493212836325,17.5,2,0,0,27,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.350159173348607,97,6,0,4.0409375,2022-05-25 02:55:00+00:00,vercel/next.js
4.74493212836325,18.0,2,0,0,27,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.350159173348607,97,6,0,4.0409375,2022-05-25 02:55:00+00:00,vercel/next.js
8.820847033377717,15.5,5,0,0,75,2,4,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,14,49.65389334045584,52,0,1,188.75055555555556,2022-05-25 04:02:52+00:00,ansible/ansible
8.820847033377717,15.5,5,0,0,75,2,4,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,14,49.65389334045584,52,0,1,188.75055555555556,2022-05-25 04:02:52+00:00,ansible/ansible
5.733341276897746,8.899999999999999,0,0,0,66,2,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.992850694444446,10,6,0,1.3212037037037037,2022-05-25 08:55:13+00:00,lit/lit
6.829793737512425,7.8,0,0,0,59,2,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.76076444003528,63,7,0,12.566018518518518,2022-05-25 09:51:03+00:00,lit/lit
6.870053411798126,10.1,0,0,0,110,2,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,30.907717592592586,35,3,0,1.365763888888889,2022-05-25 10:09:36+00:00,redis/redis
6.113682179832232,11.1,2,0,0,39,2,15,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,16.63420989229025,49,3,0,1.6254513888888888,2022-05-25 15:06:30+00:00,SeleniumHQ/selenium
7.5480289699350145,13.8,4,0,0,30,2,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16.562347608024695,6,2,0,5.9863078703703705,2022-05-25 15:32:39+00:00,hashicorp/terraform
7.4127640174265625,14.3,3,0,0,65,2,16,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,11,27.324555792105976,137,15,1,48.636064814814816,2022-05-25 16:17:47+00:00,electron/electron
8.029758520440822,9.0,1,0,0,60,3,17,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,4,6.9384375,0,3,1,21.124791666666667,2022-05-26 17:15:41+00:00,docker/compose
6.923628628138427,14.3,5,0,0,46,3,18,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5,27.324555792105976,137,16,0,3.669201388888889,2022-05-26 18:16:02+00:00,electron/electron
7.485491608030754,13.5,2,0,0,42,3,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,34.02915702160494,12,0,0,5.558993055555556,2022-05-26 20:07:25+00:00,vercel/next.js
7.485491608030754,13.5,2,0,0,42,3,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,34.02915702160494,12,0,0,5.558993055555556,2022-05-26 20:07:25+00:00,vercel/next.js
6.9167150203536085,2.1,2,0,0,67,4,14,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,6.9384375,0,3,0,0.28193287037037035,2022-05-27 14:10:47+00:00,pandas-dev/pandas
6.901737206656574,13.0,5,0,0,51,4,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5,39.68127777777777,5,1,1,66.26922453703703,2022-05-27 20:46:19+00:00,electron/electron
7.01211529430638,2.0,2,0,0,102,6,10,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,42.01461805555556,1,0,0,7.280358796296296,2022-05-29 10:50:03+00:00,nodejs/node
8.486321527749151,11.2,0,0,0,67,0,15,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,21,87.06471064814815,3,12,0,2.7917939814814816,2022-05-30 15:38:30+00:00,docker/compose
8.29254851397576,7.4,1,0,0,74,0,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,104.27749382716048,15,2,1,21.43554398148148,2022-05-30 18:13:37+00:00,redis/redis
6.957497370876951,5.9,0,0,0,73,0,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,39.76076444003528,63,8,0,2.9202662037037035,2022-05-30 18:54:31+00:00,lit/lit
5.768320995793772,5.9,0,0,0,90,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39.76076444003528,63,9,0,2.913900462962963,2022-05-30 19:03:41+00:00,lit/lit
7.3427791893318455,10.2,0,0,0,55,1,14,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,51.94032407407407,10,4,0,1.11375,2022-05-31 14:00:56+00:00,lit/lit
8.047829357457841,11.2,0,0,0,103,1,14,1,1,0,0,1,0,0,1,1,0,0,0,2,1,1,6,87.06471064814815,3,13,1,17.081006944444443,2022-05-31 14:49:31+00:00,docker/compose
8.577723691156269,10.8,3,0,0,125,1,19,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,20,28.935050154320997,21,10,0,7.8220833333333335,2022-05-31 19:25:06+00:00,hashicorp/terraform
5.187385805840755,5.9,0,0,0,36,1,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39.76076444003528,63,10,1,148.96052083333333,2022-05-31 23:34:23+00:00,lit/lit
8.0702808933939,3.0,3,0,0,17,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6.9384375,0,0,0,0.8415162037037037,2022-06-01 02:59:34+00:00,nodejs/node
7.942717540573791,14.3,5,0,0,67,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5,27.15314018048846,138,16,0,8.22380787037037,2022-06-01 03:26:34+00:00,electron/electron
4.736198448394496,10.8,2,0,0,29,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.935050154320997,21,11,0,1.1370833333333332,2022-06-01 11:42:30+00:00,hashicorp/terraform
6.976348070447749,12.6,3,0,0,37,2,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,37.38239776234568,6,0,1,82.09751157407408,2022-06-01 12:18:25+00:00,electron/electron
8.026170194946426,10.8,3,0,0,59,2,18,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10,28.935050154320997,21,12,1,34.13513888888889,2022-06-01 18:30:36+00:00,hashicorp/terraform
6.486160788944089,9.0,0,0,0,35,2,19,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.9384375,0,4,0,0.632349537037037,2022-06-01 19:33:38+00:00,docker/compose
8.046549357283078,11.8,0,0,0,64,2,19,2,1,0,0,1,0,0,1,1,0,0,0,1,1,1,6,20.775903037869334,89,3,1,57.90960648148148,2022-06-01 19:53:01+00:00,docker/compose
5.583496308781699,16.5,0,0,0,41,2,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7.098165204678364,76,2,0,11.688460648148148,2022-06-01 20:34:03+00:00,hashicorp/terraform
7.651595573857601,15.4,3,0,0,77,2,21,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,11,25.74025410353536,22,2,1,55.32612268518518,2022-06-01 21:47:25+00:00,electron/electron
7.087573705557973,15.8,0,0,0,36,2,23,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,9.202315284034032,74,2,0,0.7882060185185186,2022-06-01 23:01:28+00:00,hashicorp/terraform
6.26530121273771,10.2,0,0,0,70,3,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4.556205281986532,22,6,1,33.46255787037037,2022-06-02 12:15:06+00:00,docker/compose
7.59890045687141,16.5,0,0,0,46,3,13,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,5,7.098165204678364,76,3,1,34.18070601851852,2022-06-02 13:37:00+00:00,hashicorp/terraform
8.544029845369797,10.2,1,0,0,87,3,16,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,24,4.556205281986532,22,7,0,12.920347222222222,2022-06-02 16:09:51+00:00,docker/compose
8.237479288613633,0.5,2,0,0,103,3,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6.9384375,0,0,0,3.1083564814814815,2022-06-02 20:12:06+00:00,pandas-dev/pandas
8.13739583005665,16.5,3,0,0,70,4,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7.098165204678364,76,4,0,2.7625925925925925,2022-06-03 18:42:51+00:00,hashicorp/terraform
4.3694478524670215,6.1,0,0,0,44,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64.16243467965091,87,2,1,134.6951736111111,2022-06-05 05:54:09+00:00,lit/lit
3.9889840465642745,5.199999999999999,3,0,0,89,6,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.81985475058393,111,0,1,87.4033449074074,2022-06-05 15:49:35+00:00,twbs/bootstrap
7.038783541388542,5.0,0,0,0,34,0,11,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,31.435163323045273,27,4,0,0.41226851851851853,2022-06-06 11:52:59+00:00,vercel/next.js
7.038783541388542,5.0,0,0,0,34,0,11,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,31.435163323045273,27,4,0,0.41226851851851853,2022-06-06 11:52:59+00:00,vercel/next.js
4.6913478822291435,10.8,2,0,0,41,0,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37.46038295088567,23,11,0,3.2228703703703703,2022-06-06 15:16:36+00:00,hashicorp/terraform
5.799092654460526,9.7,0,0,0,53,0,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78.10305345117844,11,5,1,129.21709490740741,2022-06-06 16:55:12+00:00,lit/lit
0.0,6.5,0,0,0,63,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.840726521164022,35,1,1,132.91155092592592,2022-06-07 00:42:35+00:00,lit/lit
0.0,6.5,0,0,0,44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.840726521164022,35,2,1,174.71538194444443,2022-06-07 00:42:49+00:00,lit/lit
0.0,6.5,0,0,0,49,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.840726521164022,35,3,1,15.279710648148148,2022-06-07 00:47:01+00:00,lit/lit
8.01862546504575,16.5,3,0,0,37,1,15,1,1,0,0,1,1,1,0,1,0,0,0,0,2,1,19,7.041859066859067,77,4,0,8.079722222222221,2022-06-07 15:56:50+00:00,hashicorp/terraform
7.074963197966044,8.899999999999999,0,0,0,58,1,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28.959876543209877,12,5,0,0.9295486111111111,2022-06-07 20:23:54+00:00,lit/lit
5.908082938168931,1.7999999999999998,2,0,0,57,1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.189597800925926,4,0,0,0.9088888888888889,2022-06-07 21:06:28+00:00,rails/rails
7.360739903058278,15.8,0,0,0,50,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.090127160493825,75,2,0,1.6363541666666668,2022-06-08 02:03:22+00:00,hashicorp/terraform
2.8903717578961645,10.8,2,0,0,17,2,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.46038295088567,23,12,0,5.237164351851852,2022-06-08 09:39:10+00:00,hashicorp/terraform
6.733401891837359,8.1,1,0,0,51,2,13,1,1,0,0,0,0,0,0,0,1,0,0,7,0,1,2,20.00363649940263,155,2,0,0.9933101851851852,2022-06-08 13:02:02+00:00,rails/rails
5.676753802268282,13.0,1,0,0,77,2,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.662541311841037,137,4,0,4.639155092592593,2022-06-08 15:38:04+00:00,electron/electron
6.7226297948554485,5.9,0,0,0,107,2,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.00569841763405,67,7,1,114.20785879629629,2022-06-08 17:54:52+00:00,lit/lit
9.54552606707193,16.0,3,0,0,46,3,19,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,75,38.06258455504115,72,2,0,0.01394675925925926,2022-06-09 19:04:00+00:00,ansible/ansible
9.54552606707193,16.0,3,0,0,46,3,19,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,75,38.06258455504115,72,2,0,0.01394675925925926,2022-06-09 19:04:00+00:00,ansible/ansible
7.280008252884188,14.3,5,0,0,74,3,19,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,27.62957134589947,140,15,0,3.4851157407407407,2022-06-09 19:18:29+00:00,electron/electron
7.349230824613334,16.5,1,0,0,63,3,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7.041859066859067,77,5,0,5.888090277777778,2022-06-09 20:32:47+00:00,hashicorp/terraform
5.442417710521793,10.2,0,0,0,57,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47.319726430976424,11,4,1,217.91325231481483,2022-06-10 00:30:58+00:00,lit/lit
6.063785208687608,17.5,2,0,0,10,4,7,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4.435127887788779,101,4,0,11.344293981481481,2022-06-10 07:36:01+00:00,vercel/next.js
6.063785208687608,18.0,2,0,0,10,4,7,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4.435127887788779,101,4,0,11.344293981481481,2022-06-10 07:36:01+00:00,vercel/next.js
